memoryKey,userKey,type,category,importance,accessCount,hasExpiry,hasMetadata,hasSourceSignal,hasConversationLink,hasConflictFlag,hasArchivedFlag,consentState,sensitivityTier,provenanceState,retentionState,disposition,closureState,nextAction,consumerPolicy
7134c671d9907f6c6a73f2dc,b2c7d81c85d2ffe0c0868b5d,FACT,test_score,0.8641147581456635,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
d7a1654aae776730bb743e0b,face01130f6b42d7363d6543,FACT,test_score,0.814744530947531,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
61c7511ac4081c062579ade2,defc5a538542c67dd63a4ced,FACT,test_score,0.814739111922505,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
2d05def4cd064f90fa521dfa,f975e72359a64f68806eb523,FACT,test_score,0.8147361743305711,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6dc480ac92a76acfdfd8cc77,065aeb4aed270a3fb5bc3066,FACT,test_score,0.8641190416878828,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
a1aa9777c72a8fbc3a49697e,cd7dfc6d1d52c73576458d4a,FACT,test_score,0.8641257344390519,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
d77249ec2e77d37db3c15c16,face01130f6b42d7363d6543,FACT,test_score,0.8641229874287627,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6114653e18c973a4bca7d975,defc5a538542c67dd63a4ced,FACT,test_score,0.8641172399554071,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
5d4f8efc5382e76d6b87348e,5512d4b5f5d6f60ac7c79413,FACT,test_score,0.8147328322916585,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
1ef6f47d7b750b869b9121df,3f23c209039574839c05fc06,FACT,test_score,0.8641194091624567,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
fe85ad45c077aee4a2c763cf,0454f0a72b2c094e6d6d7f71,FACT,test_score,0.7898199403290298,18,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
213e93779a36d9b89044cd6b,54ab78bf483821d29a9818e3,FACT,test_score,0.8147458606062734,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
1241df696447bef812c7e4bd,3f23c209039574839c05fc06,FACT,test_score,0.8147411571996803,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
fe35b8abed9ca41ddc1744f4,115019e4b0f6a29ca0a22a9d,FACT,test_score,0.8641222015698865,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
d798cac287528def397d1a94,3f23c209039574839c05fc06,FACT,test_score,0.8641194091812575,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
9ca2dd620d4caf2822cb4b67,86c26ab7d0e7f58bcff6874f,FACT,test_score,0.814740341140906,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
6b5f3863b7d8c493ceeb79c8,4a04b8b8b13b2df960835d5f,FACT,test_score,0.8147426156134322,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
43e0021a1e302c22e5bf1a0f,9fcc153f1c7ad627a8246dd5,DECISION,school_prediction,0.8,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
ef37e580a66003d5d5d4c420,0c62cbf7f64dd5f11b72c27e,DECISION,school_prediction,0.8,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
18c1ab50008d3336b97a746f,0c62cbf7f64dd5f11b72c27e,DECISION,school_prediction,0.8,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
3e7b7965aad2ec35f9c299e7,0c62cbf7f64dd5f11b72c27e,DECISION,school_prediction,0.8520000000000001,1,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
c9414fc83a4fbe0aa7c648c8,0c62cbf7f64dd5f11b72c27e,DECISION,school_prediction,0.802,1,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
bb2d6efe327136937917a7f1,0c62cbf7f64dd5f11b72c27e,DECISION,school_prediction,0.812,6,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
f0cb02b490206afaaa6555e7,0c62cbf7f64dd5f11b72c27e,DECISION,school_prediction,0.81,5,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
2041ab5138c23a600c270487,aeb2692c7de7e50a47a8b49c,DECISION,school_prediction,0.804,2,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
59743ace1391668b26328b2b,aeb2692c7de7e50a47a8b49c,DECISION,school_prediction,0.802,1,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
5c9c37d47ef17d57f32ad2cd,0e9f87392b9b9b606232ed2b,DECISION,school_prediction,0.8,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
3b5095e66c47dc918146bc76,cdd9cb1621b54b6006778c26,DECISION,school_prediction,0.802,1,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
5bc27db87a1f7ec749d5f7d2,eacba37110048ea3cfdd5aaa,DECISION,school_prediction,0.8,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,long_lived_allowed_by_type,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
ffcb58728253ed221b7fe375,ea696e05509efe4f8481de94,FACT,prediction_feedback,0.75,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
bc1a9940d15c87f050e48afb,e914a28783ea83919f0d20be,FACT,prediction_feedback,0.75,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
373f3d7e4395cfaa79a36ec7,cd1e5a0a3c63456ee9ceb2c8,FACT,prediction_feedback,0.75,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
a2a99711c082d04eebd7712b,1cdabdb89c2facaf18d17fee,FACT,prediction_feedback,0.75,0,false,true,false,false,false,false,missing_preference_row,high,weak_metadata_only,missing_expiry_review,review_missing_memory_consent_preference,review,create-or-confirm-memory-preference,review_before_chat_recall_or_application_analysis_context
