schoolId,schoolName,usNewsRank,field,bucket,action,status,hasValue,hasSourceUrl,hasCandidateEvidence,candidateEvidenceCount,disposition,closureState,nextAction,sourceQuality,consumerPolicy
cmnwr8iv9004dz0tirpo4zq16,Vassar College,12,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iv9004dz0tirpo4zq16,Vassar College,12,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivb004ez0tiduer8l0n,Grinnell College,13,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivb004ez0tiduer8l0n,Grinnell College,13,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivd004fz0tiwbcr93y2,Colgate University,14,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivd004fz0tiwbcr93y2,Colgate University,14,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ive004gz0tihs1kxbek,Davidson College,15,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ive004gz0tihs1kxbek,Davidson College,15,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivg004hz0ti8c1ggiw8,Smith College,16,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivg004hz0ti8c1ggiw8,Smith College,16,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivi004iz0tinveg964v,Washington and Lee University,17,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivi004iz0tinveg964v,Washington and Lee University,17,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivj004jz0tij2m7ox54,Colby College,18,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivj004jz0tij2m7ox54,Colby College,18,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivl004kz0tiv0vgf6c6,Bates College,19,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivl004kz0tiv0vgf6c6,Bates College,19,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivm004lz0tio6m2uic4,Barnard College,20,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ivm004lz0tio6m2uic4,Barnard College,20,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmn1htkoa000kvqf2oqm36hw5,"University of Michigan, Ann Arbor",21,eaAcceptanceRate,missing,source-candidate-review,VERIFIED_REAL,false,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkoa000kvqf2oqm36hw5,"University of Michigan, Ann Arbor",21,intlAcceptanceRate,missing,needs-source-search,VERIFIED_REAL,false,true,false,0,source_search_required,source_search,source-search,source_search_required,do_not_use_for_confident_prediction_claims_until_sourced
cmn1htkoa000kvqf2oqm36hw5,"University of Michigan, Ann Arbor",21,oosAcceptanceRate,missing,source-candidate-review,VERIFIED_REAL,false,true,true,1,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,22,eaAcceptanceRate,legacy,source-candidate-review,,true,true,true,3,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkoe000mvqf2odaszvmk,University of North Carolina at Chapel Hill,22,eaAcceptanceRate,missing,source-candidate-review,VERIFIED_REAL,false,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkoz000uvqf2rnozc3fe,University of Southern California,28,eaAcceptanceRate,legacy,source-candidate-review,,true,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkp1000vvqf2iogfyk82,University of Texas at Austin,32,sat25,legacy,source-candidate-review,,true,true,true,3,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkp1000vvqf2iogfyk82,University of Texas at Austin,32,sat75,legacy,source-candidate-review,,true,true,true,3,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkp4000wvqf2ah317ku6,Georgia Institute of Technology,33,eaAcceptanceRate,legacy,source-candidate-review,,true,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkq60019vqf2lmijsj2s,"University of Maryland, College Park",46,eaAcceptanceRate,legacy,source-candidate-review,,true,true,true,1,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmn1htkqf001cvqf2vdqpa1he,University of Georgia,47,eaAcceptanceRate,legacy,source-candidate-review,,true,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8iun0041z0tin8tw3f6b,Villanova University,52,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iun0041z0tin8tw3f6b,Villanova University,52,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8im30004z0tip77mx1gm,Northeastern University,53,eaAcceptanceRate,legacy,source-candidate-review,,true,true,true,4,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8itq003pz0tirhvysbdj,"University of Minnesota, Twin Cities",53,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8itq003pz0tirhvysbdj,"University of Minnesota, Twin Cities",53,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8imj000dz0tif3r9fq0l,University of Connecticut,58,edAcceptanceRate,legacy,source-candidate-review,,true,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8imi000cz0tifntjkili,Syracuse University,60,edAcceptanceRate,legacy,source-candidate-review,,true,true,true,2,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,61,eaAcceptanceRate,legacy,source-candidate-review,,true,true,true,4,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8itr003qz0tihoo9onta,Penn State University,67,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8itr003qz0tihoo9onta,Penn State University,67,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iqv002cz0ti57kn9m2m,SUNY Binghamton University,73,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iqv002cz0ti57kn9m2m,SUNY Binghamton University,73,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ing000vz0tizgajtqeo,University of Colorado Boulder,74,intlAcceptanceRate,legacy,legacy-provenance-review,,true,true,false,0,review_legacy_value_missing_audit_grade_provenance,review,review,legacy_value_review,weak_state_only_until_provenance_backfilled_or_terminal
cmnwr8ing000vz0tizgajtqeo,University of Colorado Boulder,74,oosAcceptanceRate,legacy,legacy-provenance-review,,true,true,false,0,review_legacy_value_missing_audit_grade_provenance,review,review,legacy_value_review,weak_state_only_until_provenance_backfilled_or_terminal
cmnwr8ing000vz0tizgajtqeo,University of Colorado Boulder,74,sat25,legacy,source-candidate-review,,true,true,true,3,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ing000vz0tizgajtqeo,University of Colorado Boulder,74,sat75,legacy,source-candidate-review,,true,true,true,3,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ing000vz0tizgajtqeo,University of Colorado Boulder,74,acceptanceRate,legacy,source-candidate-review,,true,true,true,4,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8itt003rz0tizqmu1u5h,Yeshiva University,74,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8itt003rz0tizqmu1u5h,Yeshiva University,74,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ity003tz0tie2nazej1,American University,79,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ity003tz0tie2nazej1,American University,79,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8itw003sz0ti2fueoy2e,Baylor University,79,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8itw003sz0ti2fueoy2e,Baylor University,79,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iuk0040z0ti7p8v604n,Gonzaga University,79,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iuk0040z0ti7p8v604n,Gonzaga University,79,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8inl000yz0ti6wsiqcrv,Marquette University,79,eaAcceptanceRate,missing,source-candidate-review,VERIFIED_REAL,false,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8io20018z0tizk1tsitd,North Carolina State University,79,eaAcceptanceRate,missing,source-candidate-review,VERIFIED_REAL,false,true,true,2,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ins0012z0ti4o8njwhn,Stony Brook University,79,eaAcceptanceRate,missing,source-candidate-review,VERIFIED_REAL,false,true,true,1,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8iud003yz0tinuqfaa54,University of Denver,90,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iud003yz0tinuqfaa54,University of Denver,90,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iuf003zz0ti12pe3iq1,University of San Diego,90,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iuf003zz0ti12pe3iq1,University of San Diego,90,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iu0003uz0ti43l07p17,Worcester Polytechnic Institute,90,sat25,legacy,source-candidate-review,,true,true,true,2,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8iu0003uz0ti43l07p17,Worcester Polytechnic Institute,90,sat75,legacy,source-candidate-review,,true,true,true,2,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8iu0003uz0ti43l07p17,Worcester Polytechnic Institute,90,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iu0003uz0ti43l07p17,Worcester Polytechnic Institute,90,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ime000az0ti9ts1sd20,Colorado School of Mines,95,intlAcceptanceRate,missing,needs-source-search,VERIFIED_REAL,false,true,false,0,source_search_required,source_search,source-search,source_search_required,do_not_use_for_confident_prediction_claims_until_sourced
cmnwr8ime000az0ti9ts1sd20,Colorado School of Mines,95,oosAcceptanceRate,missing,needs-source-search,VERIFIED_REAL,false,true,false,0,source_search_required,source_search,source-search,source_search_required,do_not_use_for_confident_prediction_claims_until_sourced
cmnwr8iu3003vz0tig0fa53lf,Howard University,95,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iu3003vz0tig0fa53lf,Howard University,95,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iu6003wz0tio3oagiri,Rochester Institute of Technology,95,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iu6003wz0tio3oagiri,Rochester Institute of Technology,95,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iua003xz0tio2zj4a4z,Saint Louis University,95,sat25,legacy,source-candidate-review,,true,true,true,1,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8iua003xz0tio2zj4a4z,Saint Louis University,95,sat75,legacy,source-candidate-review,,true,true,true,1,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8iua003xz0tio2zj4a4z,Saint Louis University,95,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iua003xz0tio2zj4a4z,Saint Louis University,95,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8io7001bz0tihu5wo9mh,Rutgers University-Newark,97,sat25,legacy,source-candidate-review,,true,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8io7001bz0tihu5wo9mh,Rutgers University-Newark,97,sat75,legacy,source-candidate-review,,true,true,true,5,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ioe001ez0tii04p5pvd,DePaul University,105,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ioe001ez0tii04p5pvd,DePaul University,105,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ioi001fz0tivlt104p7,Seton Hall University,105,sat25,legacy,source-candidate-review,,true,true,true,2,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ioi001fz0tivlt104p7,Seton Hall University,105,sat75,legacy,source-candidate-review,,true,true,true,2,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ioi001fz0tivlt104p7,Seton Hall University,105,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ioi001fz0tivlt104p7,Seton Hall University,105,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iol001gz0ticdgvwjkf,University of San Francisco,105,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iol001gz0ticdgvwjkf,University of San Francisco,105,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ioo001hz0tim3isqwz9,Clarkson University,110,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ioo001hz0tim3isqwz9,Clarkson University,110,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iou001jz0tig866z8pb,San Diego State University,110,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iou001jz0tig866z8pb,San Diego State University,110,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ioy001kz0ti85qspr1l,The New School,110,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ioy001kz0ti85qspr1l,The New School,110,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ior001iz0tibsba6d2o,University of Kentucky,110,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ior001iz0tibsba6d2o,University of Kentucky,110,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8inx0015z0tix5dndhpi,Arizona State University,115,sat25,legacy,source-candidate-review,,true,true,true,3,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8inx0015z0tix5dndhpi,Arizona State University,115,sat75,legacy,source-candidate-review,,true,true,true,3,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ipa001oz0tionb7y3gm,Loyola University Chicago,115,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipa001oz0tionb7y3gm,Loyola University Chicago,115,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ip1001lz0ti51lr5gad,University of Alabama,115,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ip1001lz0ti51lr5gad,University of Alabama,115,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,2,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ip7001nz0ti6qy76djw,University of Missouri,115,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ip7001nz0ti6qy76djw,University of Missouri,115,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ip3001mz0til7q2dopw,University of Oklahoma,115,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,false,0,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ip3001mz0til7q2dopw,University of Oklahoma,115,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,false,0,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iwx0059z0tilcfiwj80,University of Texas at Dallas,115,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8iwx0059z0tilcfiwj80,University of Texas at Dallas,115,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipc001pz0tiz0bgth66,Iowa State University,120,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipc001pz0tiz0bgth66,Iowa State University,120,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,1,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipj001rz0tipapk15or,University of Nebraska-Lincoln,120,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipj001rz0tipapk15or,University of Nebraska-Lincoln,120,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,4,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipf001qz0ti3d3001d9,University of Tennessee,120,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipf001qz0ti3d3001d9,University of Tennessee,120,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipv001vz0tiqnippgu6,Colorado State University,125,sat25,legacy,source-candidate-review,,true,true,true,4,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ipv001vz0tiqnippgu6,Colorado State University,125,sat75,legacy,source-candidate-review,,true,true,true,4,review_candidate_evidence_before_publish,review,review,candidate_evidence_review,review_queue_only_candidate_evidence_not_a_fact
cmnwr8ipv001vz0tiqnippgu6,Colorado State University,125,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipv001vz0tiqnippgu6,Colorado State University,125,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,3,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipm001sz0tixvcr2p30,Oregon State University,125,act25,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
cmnwr8ipm001sz0tixvcr2p30,Oregon State University,125,act75,heuristic,heuristic-review,HEURISTIC_FILL,true,false,true,5,review_heuristic_anchor_before_confident_consumption,review,review,heuristic_review,heuristic_weak_state_only_with_visible_uncertainty
