essayPromptId,schoolId,schoolName,year,type,status,gap,action,severity,hasSourceRow,hasConfiguredOrCandidateSources,disposition,closureState,nextAction,sourcePipelineState,consumerPolicy
cmorxbuif001beiz6umctjgot,cmnwr8iur0043z0tie8ndrb65,Amherst College,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8g69z00hf1jbw8maj96we,cmnwr8ini000wz0ti57rv9m9o,Auburn University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw51ve001l44lkii1s5r9b,cmnwr8iw7004vz0ti65mqjgq5,Berklee College of Music,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwztfz001b8vvhs39hi2g0,cmnwr8iw7004vz0ti65mqjgq5,Berklee College of Music,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxd5qz002neiz69rojmwjq,cmnwr8iuy0047z0tijtdlowua,Bowdoin College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx2yvg004f8vvh5lvsanrl,cmn1htknh0008vqf2i053h8rm,Brown University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxdrxk003leiz6os8g6y5g,cmn1htknh0008vqf2i053h8rm,Brown University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx20tm003n8vvhordemiln,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx20tl003l8vvhbix67n0r,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx20ti003j8vvhrhpbkplz,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7ztds003l1jbwr1020i1q,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7ztdz003r1jbwcbz65tp0,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7zte0003t1jbwt9jm53vd,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7ztdw003p1jbwz7o7c0i4,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7ztdn003j1jbwo2mg3i1v,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxeozs0055eiz6yj8abx2j,cmnwr8ivd004fz0tiwbcr93y2,Colgate University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxeozr0053eiz6ao22uros,cmnwr8ivd004fz0tiwbcr93y2,Colgate University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8euh000gj1jbwdeoptx2j,cmnwr8ime000az0ti9ts1sd20,Colorado School of Mines,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxejeq004teiz6kcrpb0qa,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx3q9b005j8vvh1dfhyo8c,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwj2s60045nooj1zqs5fun,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor81hdr00571jbw5w2wux1l,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw4utc001f44lkot1qkieg,cmnwr8iwi0051z0tidfdrzv7w,Cooper Union,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8113e00511jbwoagv9vej,cmn1htknq000cvqf2sogobdg1,Cornell University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8113c004z1jbwljah8m0i,cmn1htknq000cvqf2sogobdg1,Cornell University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxeble004heiz6oqdvsd8q,cmn1htknq000cvqf2sogobdg1,Cornell University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw7ziu005l44lkx12y1ryn,cmnwr8ive004gz0tihs1kxbek,Davidson College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwl1vu007bnoojbsd50odf,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx5zyh008z8vvhn7qjnoot,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwl1vx007fnooj3joc3vf5,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwl1vw007dnoojk85153mg,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx5zyd008x8vvhqkrcooyt,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx5zyl00918vvho4x133y5,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx5zyn00938vvhmuj473kk,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx5zyp00958vvhatrhp4ar,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxg1aq007heiz6zrv0qjas,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor83o8000771jbwt75dugmx,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxucc300m5eiz6hgnx41vr,cmnwr8ita003iz0ti7ezibmu3,Georgia State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorvt1hu001frazu5d4jt3si,cmn1htkn60002vqf2r731l78m,Harvard University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx0f2e00238vvhcwq9qt2k,cmn1htkn60002vqf2r731l78m,Harvard University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx0f27001z8vvhxxglup6b,cmn1htkn60002vqf2r731l78m,Harvard University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwfm2i0001noojmzxkwt8m,cmnwr8iwe004zz0tilegv5ian,Harvey Mudd College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxb6m8000beiz6g2vhfwkl,cmnwr8iwe004zz0tilegv5ian,Harvey Mudd College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8f0ka00gr1jbwr5l5sneo,cmnwr8iu3003vz0tig0fa53lf,Howard University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8lh1w00kl1jbw05h5yape,cmnwr8ir0002fz0tiuxlv8v32,Kent State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8lh1o00kj1jbws9rfxyue,cmnwr8ir0002fz0tiuxlv8v32,Kent State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwbipe00bd44lkqmgoelwz,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwmtul00apnoojb68xqw3c,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxig3800bfeiz6p1n4muma,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw208b00aprazu54zw3aeh,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw208a00anrazutfw9l0x0,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw208400alrazuhcf01zst,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwbiph00bh44lkczpe70u9,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7zbjb00311jbwgnsa9ym4,cmnwr8iw1004sz0ti04r9dj3i,Maryland Institute College of Art,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7zbjh00331jbw43ruwpmh,cmnwr8iw1004sz0ti04r9dj3i,Maryland Institute College of Art,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxbk6j000xeiz6g5atpskm,cmn1htkn30001vqf2nozenmj6,Massachusetts Institute of Technology,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxt1g800lleiz6rirr6a12,cmnwr8ise0034z0tiwz772kaw,Oklahoma State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxf7aw00jv8vvhw16abjns,cmnwr8ipm001sz0tixvcr2p30,Oregon State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwusbw00j9noojj2304bn7,cmnwr8ipm001sz0tixvcr2p30,Oregon State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8jhnx00jh1jbwl0aso224,cmnwr8ipm001sz0tixvcr2p30,Oregon State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxpyi700jpeiz6pb66p83w,cmnwr8ipm001sz0tixvcr2p30,Oregon State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxarrf00ef8vvhvsjwgkfm,cmnwr8itr003qz0tihoo9onta,Penn State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxarrk00en8vvhwuexhjul,cmnwr8itr003qz0tihoo9onta,Penn State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorworf300dznoojgcp0pmop,cmnwr8itr003qz0tihoo9onta,Penn State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxarri00ej8vvhkz9tnqgo,cmnwr8itr003qz0tihoo9onta,Penn State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxarrc00ed8vvh8k35p6dd,cmnwr8itr003qz0tihoo9onta,Penn State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxkbpl00e5eiz6hmyklai2,cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxkbpm00e7eiz6vm9zedky,cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxamtt00e98vvh8fgzy7tf,cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxkbp600dteiz64omewnew,cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxkbpd00dzeiz6mal12guf,cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxkbpi00e3eiz6qwoa098m,cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwoig500dhnoojojykszwt,cmnwr8imx000lz0tiez2ik9eg,Pennsylvania State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxk04v00dneiz6l1p433ow,cmnwr8imn000fz0ti5zassqtj,Pepperdine University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx16fk002x8vvhf40jxaoo,cmnwr8iuv0045z0tiq1lprcv8,Pomona College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx16fo00318vvhskinpw33,cmnwr8iuv0045z0tiq1lprcv8,Pomona College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx16fn002z8vvh8ry8tjp1,cmnwr8iuv0045z0tiq1lprcv8,Pomona College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw4egu000p44lk4y7rw3tp,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7v70t00031jbw9811hnq5,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxbc08000heiz6y9sgnv3w,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxbc0c000jeiz6i121bbpt,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxbc0e000leiz62ayerpo2,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwfwid000bnoojdxzju2z6,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwfwi70009nooj5ud6qlni,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorvrqbx0003razugc26yj00,cmn1htkmy0000vqf2src2zcb5,Princeton University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwb3cq00ar44lk6u1gt18i,cmn1htkq30018vqf2xt2csyoe,Purdue University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwb3c700ap44lku40q4frq,cmn1htkq30018vqf2xt2csyoe,Purdue University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor873eg009z1jbwku4l97tl,cmn1htkq30018vqf2xt2csyoe,Purdue University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxkpht00eleiz659cvupc8,cmnwr8inf000uz0tic8a7s8is,Rensselaer Polytechnic Institute,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx4i1p006v8vvhtjqzje2a,cmn1htko0000gvqf2pmjc1xi9,Rice University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8ephs00gh1jbwaxfyhh3z,cmnwr8iu6003wz0tio3oagiri,Rochester Institute of Technology,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxd2u300hl8vvhwcsu5kin,cmnwr8iua003xz0tio2zj4a4z,Saint Louis University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7yomh002j1jbwhgwqzlho,cmnwr8ivz004rz0tik286u7ol,Savannah College of Art and Design,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7yome002h1jbw92qdcfha,cmnwr8ivz004rz0tik286u7ol,Savannah College of Art and Design,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7yomk002l1jbwsvz2v6gl,cmnwr8ivz004rz0tik286u7ol,Savannah College of Art and Design,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxc6ry001xeiz6q1f1m4oz,cmn1htkn80003vqf29zl0f9lr,Stanford University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxc6rr001veiz6zwwvdehq,cmn1htkn80003vqf29zl0f9lr,Stanford University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxc6ri001teiz6cd33r31p,cmn1htkn80003vqf29zl0f9lr,Stanford University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxc6r7001reiz6dhc0kf7r,cmn1htkn80003vqf29zl0f9lr,Stanford University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxc6qx001peiz6obaxd0cg,cmn1htkn80003vqf29zl0f9lr,Stanford University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxm72c00gjeiz6oc16osdn,cmnwr8ins0012z0ti4o8njwhn,Stony Brook University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx0jjv00258vvh5t13thl2,cmnwr8iut0044z0tie7749l79,Swarthmore College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx0jjw00278vvhepuvd03b,cmnwr8iut0044z0tie7749l79,Swarthmore College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx0jjx00298vvha4gi8zqp,cmnwr8iut0044z0tie7749l79,Swarthmore College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwbd6c00b744lkv3r3ybjv,cmn1htkqc001bvqf22zfkx827,Texas A&M University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwbd6300b544lkt9i79c82,cmn1htkqc001bvqf22zfkx827,Texas A&M University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
